TaxonId	Svenskt namn	Vetenskapligt namn	Organismgrupp	Kategori	Observationer	Landskapstyp	Rödlistekategori	Rödlistekriterium
6437	blanksvart spiklav	Calicium denigratum	svamp, lav	Art	4753	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse	NT	A2bc+3bc+4abc
216	skuggspiklav	Calicium lenticulare	svamp, lav	Art	0	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse	CR	D
249939	östlig ladlav	Calicium lucidum	svamp, lav	Art	20	Skog (S) - Stor betydelse	DD	
499	sydlig ladlav	Calicium notarisii	svamp, lav	Art	580	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	EN	A2bc+3bc+4bc
500	fjällsotlav	Calicium pinicola	svamp, lav	Art	64	Skog (S) - Stor betydelse	VU	D1
218	ekspik	Calicium quercinum	svamp, lav	Art	828	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	VU	A2bc+3bc+4bc; D1
502	ladlav	Calicium tigillare	svamp, lav	Art	1361	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse	NT	A2bc+3bc+4bc
503	grå ladlav	Calicium trachylioides	svamp, lav	Art	779	Jordbrukslandskap (J) - Stor betydelse	CR	A3bc+4bc
100023	sydlig kärrsnäppa	Calidris alpina schinzii	fågel	Underart	3349	Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse	CR	C1
100103	brushane	Calidris pugnax	fågel	Art	290273	Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Havsstrand (H) - Har betydelse, Jordbrukslandskap (J) - Har betydelse	VU	A2abc
200457	praktblomfluga	Caliprobola speciosa	tvåvinge, insekt	Art	1	Skog (S) - Stor betydelse	EN	B1ac(iv)+2ac(iv)
100524	skrovlig flatbagge	Calitys scabra	skalbaggar, insekt	Art	517	Skog (S) - Stor betydelse	NT	A2c+3c
100525	ljus bronsblomfluga	Callicera aenea	tvåvinge, insekt	Art	35	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	B2b(iii)
102557	mörk bronsblomfluga	Callicera aurata	tvåvinge, insekt	Art	54	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	B2b(iii)
102204	grönhjon	Callidium aeneum	skalbaggar, insekt	Art	670	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse	NT	A2c+3c; B2ab(iii,iv)
234600		Calligypona reyi	halvvinge, insekt	Art	1	Våtmark (V) - Stor betydelse	NT	B2ab(iii)
100527	fläckig glansspinnare	Callimorpha dominula	fjäril, insekt	Art	160	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT°	D1
218205	gleshornad skennuding	Calliopaea bellula	blötdjur	Art	1	Marin miljö (M) - Stor betydelse	NT	D2
100534	alvarlarvmördare	Callisthenes reticulatus	skalbaggar, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse	EN	B1ab(iii)+2ab(iii)
217910		Callochiton septemvalvis	blötdjur	Art	21	Marin miljö (M) - Stor betydelse	NT	B1a+2a
6006041	större äggätarnuding	Calma glaucoides	blötdjur	Art	0	Marin miljö (M) - Stor betydelse	DD	
159	rotsopp	Caloboletus radicans	svamp	Art	896	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2c+3c+4c; C2a(i)
102828	krongrävkräfta	Calocarides coronatus	kräftdjur	Art	37	Marin miljö (M) - Stor betydelse	VU	B1ab(iii); D2
217826	långfingrad grävkräfta	Calocaris macandreae	kräftdjur	Art	773	Marin miljö (M) - Stor betydelse	VU	A2ac
220	gullklubba	Calocera glossoides	svamp	Art	53	Skog (S) - Stor betydelse	NT	D1
222	visingsölav	Calogaya biatorina	svamp, lav	Art	17	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	EN	D
225	dvärgpraktlav	Calogaya lobulata	svamp, lav	Art	180	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	CR	D
664	öländsk svavellav	Calogaya schistidii	svamp, lav	Art	81	Jordbrukslandskap (J) - Stor betydelse	CR	D
228428	blodorangelav	Caloplaca albolutescens	svamp, lav	Art	26	Jordbrukslandskap (J) - Stor betydelse	VU	D1
228401	kråkorangelav	Caloplaca atroalba	svamp, lav	Art	2	Jordbrukslandskap (J) - Stor betydelse	CR	D
226	skuggorangelav	Caloplaca lucifuga	svamp, lav	Art	2673	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	A2bc+3bc+4bc
228	kraterorangelav	Caloplaca ulcerosa	svamp, lav	Art	277	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	EN	A3bc
214039	ljus askstyltmal	Caloptilia cuculipennella	fjäril, insekt	Art	9	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B2ab(i,ii,iii,iv,v)
100533	hedlarvmördare	Calosoma auropunctatum	skalbaggar, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	CR	B2ab(iii)
102489	spåtistelsfjädermott	Calyciphora albodactyla	fjäril, insekt	Art	28	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2ab(iii)
231	blå säckmossa	Calypogeia azurea	mossa	Art	739	Skog (S) - Stor betydelse	VU	B2ab(iii)
232	vedsäckmossa	Calypogeia suecica	mossa	Art	875	Skog (S) - Stor betydelse	VU	C1+2a(i)
233	norna	Calypso bulbosa	kärlväxt	Art	0	Skog (S) - Stor betydelse	VU	A2b
249046	vampyrfly	Calyptra thalictri	fjäril, insekt	Art	45		EN	B2ac(iv)
234	svartprickig lerskivling	Camarophyllopsis atropuncta	svamp	Art	74	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2c
236	lerskivling	Camarophyllopsis hymenocephala	svamp	Art	123	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	VU	A2c+3c
237	gulfotad lerskivling	Camarophyllopsis micacea	svamp	Art	86	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	NT	A2c+3c+4c
238	ljusskivig lerskivling	Camarophyllopsis schulzeri	svamp	Art	358	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	NT	A2c+3c+4c
239	gulgrå sotdyna	Camarops lutea	svamp	Art	42	Skog (S) - Stor betydelse	NT	D1
1971	stor sotdyna	Camarops polysperma	svamp	Art	449	Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse	NT	C1
240	fingersotdyna	Camarops pugillus	svamp	Art	3	Skog (S) - Stor betydelse	DD	
241	gransotdyna	Camarops tubulina	svamp	Art	518	Skog (S) - Stor betydelse	NT	A3c+4c; C1
242	lindådra	Camelina alyssum	kärlväxt	Art	613	Jordbrukslandskap (J) - Stor betydelse	RE	
1708	sanddådra	Camelina microcarpa	kärlväxt	Art	3008	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(ii,iii,iv,v)
244	oljedådra	Camelina sativa	kärlväxt	Art	541	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	RE	
245	skogsklocka	Campanula cervicaria	kärlväxt	Art	11658	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	A2b
246	rapunkelklocka	Campanula rapunculus	kärlväxt	Art	391	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	D1
241098		Campiglossa irrorata	tvåvinge, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	B2ab(iii,iv)
100536	ekhästmyra	Camponotus fallax	stekel, insekt	Art	67	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	CR	D
102903	sothästmyra	Camponotus vagus	stekel, insekt	Art	0	Skog (S) - Stor betydelse	RE	
233426		Campylaspis costata	kräftdjur	Art	14	Marin miljö (M) - Stor betydelse	VU	B1ab(ii,iii)
236357	polarspärrmossa	Campylium longicuspis	mossa	Art	3	Fjäll (F) - Stor betydelse	DD	
248	svart nervmossa	Campylopus atrovirens	mossa	Art	70	Skog (S) - Stor betydelse	EN	D
249	fjällnervmossa	Campylopus schimperi	mossa	Art	3	Fjäll (F) - Stor betydelse	VU	D1
250	grusnervmossa	Campylopus subulatus	mossa	Art	80	Jordbrukslandskap (J) - Stor betydelse	VU	D1
248537	tajgaklotspindel	Canalidion montanum	palpkäke	Art	24	Skog (S) - Stor betydelse	NT	B2b(iii)
3209	rosengröppa	Candelabrochaete septocystidia	svamp	Art	11	Skog (S) - Stor betydelse	NT	D1
228487	mångsporig citronlav	Candelaria concolor	svamp, lav	Art	228	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	EN	A2bc+4bc; D
252	alléägglav	Candelariella reflexa	svamp, lav	Art	135	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	A3bc
100024	eurasiatisk skogsvarg	Canis lupus lupus	däggdjur	Underart	0	Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse	EN	D
101766	spindelörtskinnbagge	Canthophorus impressus	halvvinge, insekt	Art	325	Jordbrukslandskap (J) - Stor betydelse	NT	B2b(iii)
6040122	korsrygghorning	Capellinia fustifera	blötdjur	Art	2	Marin miljö (M) - Stor betydelse	VU	D2
100538		Capnia nigra	bäckslända, insekt	Art	12	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse	DD	
100540		Capnia vidua	bäckslända, insekt	Art	4	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse	DD	
102474	blybandsbrokvecklare	Capricornia boisduvaliana	fjäril, insekt	Art	8	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	EN	B2ab(iii)
100541	kullerlöpare	Carabus convexus	skalbaggar, insekt	Art	88	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii)
100542	bokskogslöpare	Carabus intricatus	skalbaggar, insekt	Art	108	Skog (S) - Stor betydelse	VU	B1ab(iii)+2ab(iii)
6446	kolflarnlav	Carbonicola anthracophila	svamp, lav	Art	10237	Skog (S) - Stor betydelse	NT	C1
228912	mörk kolflarnlav	Carbonicola myrmecina	svamp, lav	Art	5642	Skog (S) - Stor betydelse	NT	A2bc+3bc+4bc
254	strandbräsma	Cardamine parviflora	kärlväxt	Art	1071	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(i,ii,iii,iv,v)
218239	tvärribbad näbbmussla	Cardiomya costellata	blötdjur	Art	16	Marin miljö (M) - Stor betydelse	DD	
105199		Cardiophorus asellus	skalbaggar, insekt	Art	238	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(iii)
211194		Cardiophorus ebeninus	skalbaggar, insekt	Art	91	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	B2ab(iii)
100543	ekhjärtknäppare	Cardiophorus gramineus	skalbaggar, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse	CR	B1ab(iii)
1865	piggtistel	Carduus acanthoides	kärlväxt	Art	1836	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(ii,iii,v); C2a(i)
256	finnstarr	Carex atherodes	kärlväxt	Art	100	Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse	VU	D2
258	brokstarr	Carex bicolor	kärlväxt	Art	515	Fjäll (F) - Stor betydelse	EN	B2ab(ii,iii,iv,v)
222295	vårstarr	Carex caryophyllea	kärlväxt	Art	11357	Jordbrukslandskap (J) - Stor betydelse	NT	A2b
222309	backstarr	Carex ericetorum	kärlväxt	Art	4677	Jordbrukslandskap (J) - Stor betydelse	NT	A2b
222315	klapperstarr	Carex glareosa	kärlväxt	Art	992	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	A2bc+4ab; B2ab(i,ii,iii,v)
259	hartmansstarr	Carex hartmaniorum	kärlväxt	Art	3446	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse	VU	B2ab(iii,v)
260	myrstarr	Carex heleonastes	kärlväxt	Art	1276	Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse	VU	B2ab(i,ii,iii,v)
261	kolstarr	Carex holostoma	kärlväxt	Art	246	Fjäll (F) - Stor betydelse	NT	B1a+2a; D2
222322	ängsstarr	Carex hostiana	kärlväxt	Art	10100	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse	NT	A2bc+4abc
263	bågstarr	Carex maritima	kärlväxt	Art	604	Havsstrand (H) - Stor betydelse, Fjäll (F) - Har betydelse, Urban miljö (U) - Har betydelse	VU	A2b; B2ab(ii,iii,v)
264	staggstarr	Carex nardina	kärlväxt	Art	344	Fjäll (F) - Stor betydelse	NT	B2a
265	trubbstarr	Carex obtusata	kärlväxt	Art	1167	Jordbrukslandskap (J) - Stor betydelse	VU	B2ab(ii,iii,v)
266	strandstarr	Carex paleacea	kärlväxt	Art	1138	Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse	NT	B2ab(iii,v)
1866	åsstarr	Carex pallidula	kärlväxt	Art	642	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	B2ab(ii,iii,v)
222356	frösöstarr	Carex pediformis	kärlväxt	Art	522	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii,v)
248968	rysstarr	Carex praecox	kärlväxt	Art	112	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse	VU	D2
222361	loppstarr	Carex pulicaris	kärlväxt	Art	8992	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Skog (S) - Har betydelse	NT	A2bc
268	prickstarr	Carex punctata	kärlväxt	Art	448	Havsstrand (H) - Stor betydelse	NT	B1a+2a; D1
269	älvstarr	Carex rhynchophysa	kärlväxt	Art	341	Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse	NT	B2a
271	saltstarr	Carex vacillans	kärlväxt	Art	967	Havsstrand (H) - Stor betydelse	NT	B1ab(iii,v)+2ab(iii,v)
100546		Carpelimus manchuricus	skalbaggar, insekt	Art	23	Våtmark (V) - Stor betydelse	NT	B2b(iii)
101244		Carphacis striatus	skalbaggar, insekt	Art	127	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii)
100547	Cholodkovskys bastborre	Carphoborus cholodkovskyi	skalbaggar, insekt	Art	87	Skog (S) - Stor betydelse	NT	B2ab(iii)
100548	fårad bastborre	Carphoborus rossicus	skalbaggar, insekt	Art	20	Skog (S) - Stor betydelse	VU	B2ab(iii)
102206	Teplouchovs bastborre	Carphoborus teplouchovi	skalbaggar, insekt	Art	11	Skog (S) - Stor betydelse	VU	B2ab(iii)
103051	rosenfink	Carpodacus erythrinus	fågel	Art	111913	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse	NT	A2bc
218158	vittoppad borstnuding	Carronella pellucida	blötdjur	Art	9	Marin miljö (M) - Stor betydelse	VU	D2
100553	sandnejlikegallmal	Caryocolum arenariellum	fjäril, insekt	Art	20	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	EN	B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)
214745	alvararvmal	Caryocolum blandelloides	fjäril, insekt	Art	32	Jordbrukslandskap (J) - Stor betydelse	NT	B2b(iii)c(iv)
100550	backglimsgallmal	Caryocolum cauligenellum	fjäril, insekt	Art	14	Jordbrukslandskap (J) - Stor betydelse	EN	B2ab(iii,iv)
214752	mindre buskstjärnblomsmal	Caryocolum huebneri	fjäril, insekt	Art	29	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B2ab(iii)
214741	marmorerad arvmal	Caryocolum marmoreum	fjäril, insekt	Art	0	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse	DD	
100551	såpörtsmal	Caryocolum petryi	fjäril, insekt	Art	28	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(iii)c(iv)
214733	backglimsmal	Caryocolum tischeriellum	fjäril, insekt	Art	38	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse	VU	B2ab(i,ii,iii,iv,v)
214735	rödblärearvmal	Caryocolum viscariellum	fjäril, insekt	Art	35	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B2ab(iii)
100555	krisslesköldbagge	Cassida ferruginea	skalbaggar, insekt	Art	233	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse	NT	B2ab(iii)
100556	leopardsköldbagge	Cassida murraea	skalbaggar, insekt	Art	408	Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Våtmark (V) - Har betydelse	NT	B2ab(iii)
100557	ängssköldbagge	Cassida prasina	skalbaggar, insekt	Art	30	Jordbrukslandskap (J) - Stor betydelse	NT	B2b(iii)
100558	ullörtssköldbagge	Cassida seladonia	skalbaggar, insekt	Art	5	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	EN	B1ab(iii,iv)c(iv)+2ab(iii,iv)c(iv)
273	källgräs	Catabrosa aquatica	kärlväxt	Art	2226	Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse	VU	B2ab(ii,iii,v)
274	grå jordlav	Catapyrenium psoromoides	svamp, lav	Art	101	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	VU	D1
100562	rödbandad fältmätare	Catarhoe rubidata	fjäril, insekt	Art	123	Jordbrukslandskap (J) - Stor betydelse	VU	B2b(iii,v)c(iv)
215323	stenblocksmott	Catastia kistrandella	fjäril, insekt	Art	3	Fjäll (F) - Stor betydelse	VU	B1ac(iv)+2ac(iv)
215322	guldfransmott	Catastia marginea	fjäril, insekt	Art	48	Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse	VU	B2ab(i,ii,iii,iv)
275	kejsarskivling	Catathelasma imperiale	svamp	Art	266	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
277	liten kalkkollav	Catillaria minuta	svamp, lav	Art	18	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	NT	D1
100564	rosenryggat ordensfly	Catocala pacta	fjäril, insekt	Art	73	Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	B2ab(iii,v)
100566	prästkrageskinnbagge	Catoplatus fabricii	halvvinge, insekt	Art	23	Jordbrukslandskap (J) - Stor betydelse	EN	B2ab(iii)
215432	glänsande sandgräsmott	Catoptria lythargyrella	fjäril, insekt	Art	53	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	VU	B2ab(iii)
6001763	laxrosa kamnuding	Catriona aurantia	blötdjur	Art	2	Marin miljö (M) - Stor betydelse	VU	D1
213904	fjällantennmal	Cauchas breviantennella	fjäril, insekt	Art	0	Fjäll (F) - Stor betydelse	VU	B1ac(iv)+2ac(iv)
284	jordskinn	Cejpomyces terrigenus	svamp	Art	0	Skog (S) - Har betydelse	DD	
1793	snabelsporlav	Celothelium ischnobelum	svamp, lav	Art	16	Skog (S) - Stor betydelse	CR	D
215017	gulbandsvecklare	Celypha aurofasciana	fjäril, insekt	Art	45	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	B2ac(iv)
264742	ängsklint	Centaurea phrygia	kärlväxt	Art	484	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	EN	B2ab(ii,iii,v)
286	finnklint	Centaurea phrygia subsp. phrygia	kärlväxt	Underart	281	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	EN	B2ab(ii,iii,v)
288	bredarun	Centaurium erythraea	kärlväxt	Art	3344	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse	NT	B2ab(i,ii,iii,iv,v)
287	huvudarun	Centaurium erythraea var. capitatum	kärlväxt	Varietet	167	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse	EN	D
224190	flockarun	Centaurium erythraea var. erythraea	kärlväxt	Varietet	1747	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	NT	B2ab(i,ii,iii,iv,v)
100569	sydtäckvävare	Centromerus pabulator	palpkäke	Art	2	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B1ab(iii)+2ab(iii)
100570	stentäckvävare	Centromerus persimilis	palpkäke	Art	3	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	DD	
289	stor skogslilja	Cephalanthera damasonium	kärlväxt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(i)
290	röd skogslilja	Cephalanthera rubra	kärlväxt	Art	0	Skog (S) - Stor betydelse	NT	B2ab(ii,iii)
293	vedtrådmossa	Cephalozia macounii	mossa	Art	189	Skog (S) - Stor betydelse	CR	C2a(i)
6003763	sträv mikromossa	Cephaloziella aspericaulis	mossa	Art	0	Fjäll (F) - Stor betydelse	DD	
294	strandmikromossa	Cephaloziella dentata	mossa	Art	11	Våtmark (V) - Stor betydelse	VU	D1
295	tornmikromossa	Cephaloziella elachista	mossa	Art	65	Våtmark (V) - Stor betydelse	NT	B2ab(ii,iii,v)
296	arktisk mikromossa	Cephaloziella grimsulana	mossa	Art	31	Fjäll (F) - Stor betydelse	DD	
297	kopparmikromossa	Cephaloziella massalongoi	mossa	Art	11	Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse	DD	
2600	lermikromossa	Cephaloziella stellulifera	mossa	Art	49	Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse	DD	
2599	krokmikromossa	Cephaloziella uncinata	mossa	Art	4	Fjäll (F) - Stor betydelse	DD	
102116	tobisgrissla	Cepphus grylle	fågel	Art	102748	Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Marin miljö (M) - Stor betydelse	NT	A2ce
102886		Ceraclea excisa	nattslända, insekt	Art	35	Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse	NT	B2b(iii)
102855	sjökex	Ceramaster granularis	tagghuding	Art	14	Marin miljö (M) - Stor betydelse	VU	D2
100571	större ekbock	Cerambyx cerdo	skalbaggar, insekt	Art	0	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	CR	B1ab(iii)+2ab(iii)
100572	mindre ekbock	Cerambyx scopolii	skalbaggar, insekt	Art	929	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B2ab(iii)
301	raggarv	Cerastium brachypetalum	kärlväxt	Art	649	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse	VU	B2ab(i,ii,iii,iv,v)
223932	smal hönsarv	Cerastium fontanum var. kajanense	kärlväxt	Varietet	26	Skog (S) - Stor betydelse	NT	D1+2
100344	blåklintspetsvivel	Ceratapion basicorne	skalbaggar, insekt	Art	3	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse	RE	
100361	väddklintspetsvivel	Ceratapion penetrans	skalbaggar, insekt	Art	85	Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse	VU	B2ab(iii)
248571	bergsköldspindel	Ceratinella major	palpkäke	Art	1	Skog (S) - Stor betydelse	DD	
100573	griffelblomfluga	Ceriana conopsoides	tvåvinge, insekt	Art	86	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse	NT	B2b(i,iii)
303	rosenporing	Ceriporia excelsa	svamp	Art	236	Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse	NT	D1
3238	rostporing	Ceriporiopsis gilvescens	svamp	Art	18	Skog (S) - Stor betydelse	VU	D1
102793		Cerithiella metula	blötdjur	Art	2	Marin miljö (M) - Stor betydelse	VU	B2ab(iii)
102790		Cerithiopsis tubercularis	blötdjur	Art	2	Marin miljö (M) - Stor betydelse	DD	
